CONCEPT_CD_DXCARENUM	CONCEPT_CD_PMSI	value
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C23	4.11579393076305
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|C23	2.35825267034958
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C23	2.23249622229509
DXC|RESULTAT|NUM:1144168	PMSI:DIAGNOSTIC-ICD10CHU|C23	2.68138119050729
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C23	8.11902957472057
DXC|RESULTAT|NUM:900631	PMSI:DIAGNOSTIC-ICD10CHU|C23	3.70849395010333
DXC|RESULTAT|NUM:900630	PMSI:DIAGNOSTIC-ICD10CHU|C23	2.36163947051495
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C23	6.37693583988607
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C23	3.2286269260528
DXC|RESULTAT|NUM:1143828	PMSI:DIAGNOSTIC-ICD10CHU|C23	8.34107903774725
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C23	2.55083548455297
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|C23	2.13609709329584
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C23	4.67784294039465
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|C23	3.35886914434995
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C23	7.72697241725587
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C23	4.32375454681073
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C23	5.63552085939257
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C23	4.10991181284981
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C23	3.71725584300728
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C23	7.7581888197928
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	6.07107054631723
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.47823981470268
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.87675420536822
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.08949738136154
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	4.70063514115672
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.3045789282942
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.17616426335777
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.22589582138872
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.61659036908254
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.10986671479519
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.31832722652804
DXC|RESULTAT|NUM:1143989	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.66461208931461
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.10295732159742
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.79145978644421
DXC|RESULTAT|NUM:1144168	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	6.79114847475069
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	7.00875057295039
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	17.1203471193425
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	4.64800598972639
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.4398401840793
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	9.70657310377643
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	4.53367641459064
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	5.38042108805409
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.19456381645511
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	11.1916379343512
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.2278639039395
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	11.2046180480771
DXC|RESULTAT|NUM:1143990	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.90383289797522
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	3.74006891324546
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C24.0	2.14654537940055
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	9.92494235615519
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	5.022669274375
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	9.21883342891859
DXC|RESULTAT|NUM:1144038	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	31.4262638112669
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	2.17140688634748
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	5.97328540979862
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	7.10339881801266
DXC|RESULTAT|NUM:1143903	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	26.6922213604888
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	3.91677002865029
DXC|RESULTAT|NUM:900631	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	2.74078958888613
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	3.30330673262065
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	2.74281034481091
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	7.44198480374385
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	11.8947009044271
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	10.4353651774981
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	8.28217422800798
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	4.14685402835624
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	3.15054944086523
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	7.52319984262089
DXC|RESULTAT|NUM:1146550	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	2.19623198062775
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	3.68257895141943
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	5.50846932804146
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	4.77838693536491
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	8.27825586793342
DXC|RESULTAT|NUM:933749	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	5.72743018202665
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	6.11867644541719
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	6.41473873535842
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	2.06423175773537
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|C24.1	3.15044505977603
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	11.1962508018881
DXC|RESULTAT|NUM:1144038	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.19656714056391
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	6.71089080869411
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	3.9649133566186
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.81284010896261
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	4.6919284188306
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	6.36676148148294
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.10926971026988
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.32857977299582
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	4.53152012958941
DXC|RESULTAT|NUM:933749	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.45777252041362
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	5.26275512127348
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	5.52640744723651
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	14.085268887745
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	23.3339716650388
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.26218700834912
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	29.3089181243115
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	4.25895607792099
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	4.7729392781858
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	3.68302289865363
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	6.22650371125244
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	4.47140596220176
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	4.76492245223106
DXC|RESULTAT|NUM:1143990	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.9733106917018
DXC|RESULTAT|NUM:1143989	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.43637279485748
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	5.33609775049156
DXC|RESULTAT|NUM:1144168	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	8.91433938136949
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	3.99003330422695
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	3.92872364012786
DXC|RESULTAT|NUM:1118682	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	2.49312776425666
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	19.9679388659747
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C24.9	8.30883091606858
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.10880878575958
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	5.62119208517263
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	16.5256021317401
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	19.2708331420437
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	7.03521513580059
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	3.6563551853758
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	9.42334499119846
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	4.38184338341748
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	9.2147474972034
DXC|RESULTAT|NUM:1118682	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.89150924822582
DXC|RESULTAT|NUM:927831	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.95232451132314
DXC|RESULTAT|NUM:927830	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	12.5785505578278
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	6.95324203791369
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.05618035137757
DXC|RESULTAT|NUM:1089178	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.2047670780335
DXC|RESULTAT|NUM:1000697	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	14.2759924678253
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	9.23231488278905
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	12.719336668156
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	6.34422328691584
DXC|RESULTAT|NUM:692322	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	6.61045763655535
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	10.070340863075
DXC|RESULTAT|NUM:933749	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	6.05488559409743
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	5.30058687314275
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	11.83355745101
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	5.06660682285568
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	5.36192762716187
DXC|RESULTAT|NUM:1118688	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.15655665610895
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.24145087505322
DXC|RESULTAT|NUM:1144168	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	5.64165659739086
DXC|RESULTAT|NUM:1143990	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.04436964908768
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	4.79133253901777
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	6.31131900451686
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.76210433869955
DXC|RESULTAT|NUM:1144755	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	2.14360621283004
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	4.04852937156131
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C25.0	6.52530725824578
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.07339439404373
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.47342961294662
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	9.59121363138646
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.15423305597232
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	6.00033680764389
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	16.9637450141735
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	7.50383673201701
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	7.64130831318809
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.08399214128306
DXC|RESULTAT|NUM:1143800	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.24033923320576
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.69908344751913
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.80508644432137
DXC|RESULTAT|NUM:1144082	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	7.14556222067281
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.65976219906437
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	9.9537946081946
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.34714560176046
DXC|RESULTAT|NUM:1118677	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	4.7122383558174
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.84075565424706
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.26517595715021
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	7.27305757122951
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	4.48137580966673
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.8429343711263
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.36578510717828
DXC|RESULTAT|NUM:933749	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	4.33976184055845
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	5.37913014009554
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.1230186634557
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.44229007659385
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	7.01657569902193
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	4.04243611389191
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	4.42938118012628
DXC|RESULTAT|NUM:1125563	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	3.71232134866891
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.55966330919487
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C25.1	2.65565874204598
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	7.18706856756941
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	4.18652331784555
DXC|RESULTAT|NUM:1144038	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	2.75024879646004
DXC|RESULTAT|NUM:1089174	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	2.4045050365254
DXC|RESULTAT|NUM:1089173	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	3.13881875262261
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	10.7031647024759
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	6.9264052236535
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	6.1449462838568
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	4.05783707441111
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	10.4285123553485
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	12.9152718230311
DXC|RESULTAT|NUM:1118678	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	2.0413573188515
DXC|RESULTAT|NUM:1075656	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	4.41456762661111
DXC|RESULTAT|NUM:933749	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	4.19879164208047
DXC|RESULTAT|NUM:1075655	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	2.92042310541833
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	5.53308265098044
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	3.65881256202354
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	6.17233264746232
DXC|RESULTAT|NUM:900631	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	2.50346462752669
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	4.15452094577239
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	13.0989883780157
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	9.75306644627717
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	7.61546824511041
DXC|RESULTAT|NUM:1075657	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	3.73476891563675
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	3.02698017764079
DXC|RESULTAT|NUM:1144404	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	3.19654220889156
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	4.46866277381649
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	6.28535287127778
DXC|RESULTAT|NUM:1118689	PMSI:DIAGNOSTIC-ICD10CHU|C25.2	6.9509040243285
DXC|RESULTAT|NUM:1118673	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.49269399108191
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.69362400697735
DXC|RESULTAT|NUM:1144756	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	3.68293504376056
DXC|RESULTAT|NUM:1150411	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	4.01381854341334
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	4.08360985594565
DXC|RESULTAT|NUM:1118680	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.80739442002287
DXC|RESULTAT|NUM:1075663	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.90148151164013
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.21839266785896
DXC|RESULTAT|NUM:1144402	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.27650778127127
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	3.28648655145989
DXC|RESULTAT|NUM:804604	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.95450279698897
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C25.4	2.76806697772017
DXC|RESULTAT|NUM:1158478	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	4.09327492863638
DXC|RESULTAT|NUM:1158423	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.55230680015547
DXC|RESULTAT|NUM:1146549	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.41989752321085
DXC|RESULTAT|NUM:1144065	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.99489371891307
DXC|RESULTAT|NUM:1158414	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.34626353728891
DXC|RESULTAT|NUM:1144754	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	5.89377037097215
DXC|RESULTAT|NUM:1158444	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.39322708504837
DXC|RESULTAT|NUM:352860	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	3.09983164495926
DXC|RESULTAT|NUM:1118684	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.80298195912625
DXC|RESULTAT|NUM:1158449	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	4.29730638637793
DXC|RESULTAT|NUM:1160947	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.20799456346147
DXC|RESULTAT|NUM:1144401	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.4141579837788
DXC|RESULTAT|NUM:814139	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.24617957124537
DXC|RESULTAT|NUM:1158436	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.30848860284847
DXC|RESULTAT|NUM:1158435	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.8352708685586
DXC|RESULTAT|NUM:1144123	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	3.55345536225378
DXC|RESULTAT|NUM:352859	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	3.13005963675607
DXC|RESULTAT|NUM:1143901	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	4.25936784073108
DXC|RESULTAT|NUM:1144084	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.05515682650103
DXC|RESULTAT|NUM:1150346	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	6.67957616809353
DXC|RESULTAT|NUM:1118686	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	3.3853478159044
DXC|RESULTAT|NUM:1158415	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.28455319950004
DXC|RESULTAT|NUM:1158413	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.56716957688489
DXC|RESULTAT|NUM:1075660	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.10841508375391
DXC|RESULTAT|NUM:1143828	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	7.0740389792883
DXC|RESULTAT|NUM:1143850	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	3.30858880040065
DXC|RESULTAT|NUM:1144181	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	5.26546860441072
DXC|RESULTAT|NUM:1144662	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.88764461817225
DXC|RESULTAT|NUM:1129367	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	3.6860314594239
DXC|RESULTAT|NUM:1144168	PMSI:DIAGNOSTIC-ICD10CHU|C25.7	2.27941959928204
